Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,EMA_12,EMA_26,EMA_50,Daily_Return,Log_Return,Volatility_10,Volatility_20,Volatility_50,MACD,MACD_Signal,MACD_Histogram,RSI,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,Stochastic_K,Stochastic_D,ATR,Momentum_5,Momentum_10,ROC,Volume_SMA_20,Volume_Ratio,Higher_High,Lower_Low,Trend_20,Trend_50
2015-10-21,44.35472835599944,44.58234210666683,43.21524608437562,44.39661990594397,21829272,0.0,0.0,43.11917337525602,42.97183873912097,42.648260145226125,41.63018434329736,40.56565679905138,43.19642436580295,42.97840019047142,42.57569963271569,0.026942125912276405,0.026585576790178138,0.00963752610692601,0.007976877992033683,0.007245804694074621,0.21802417533152862,0.13910085809851946,0.07892331723300916,68.15129570042282,42.97183873912097,43.78241209017949,42.161265388062446,1.621146702117045,1.378872445635173,93.16713190067567,66.48571647069654,1.0660982891098745,1.3840906397892212,1.9382854725062444,4.565147216372583,16424355.85,1.3290793379881622,1,0,1,1
2015-10-22,45.703668589877275,45.14176419566993,44.117922541668484,44.57664953541671,14811581,0.0,0.0,43.319218633833174,43.06141276527329,42.72337528109233,41.68138934987848,40.58088578250954,43.408766699589684,43.09678903083774,42.65416825635102,0.004055030086843159,0.00404683061094734,0.009620348603003972,0.007917524204881624,0.007154505346895746,0.3119776687519433,0.17367622022920426,0.13830144852273907,74.07946030953174,43.06141276527329,44.137564826497766,41.98526070404881,2.152304122448953,1.2040068149938516,84.50479861778996,77.81455352282114,1.0836138003588311,1.8358233460201632,2.0004525857715407,4.698523421754822,16244884.35,0.9117689409712542,1,0,1,1
2015-10-23,44.824735962295755,44.9588566693286,44.50997313051574,44.925905415730796,12163895,0.0,0.0,43.53633094438519,43.15499813724802,42.80040787838106,41.735918311611904,40.59839705286906,43.64217265591909,43.23227913342241,42.743255988091406,0.007834951346816554,0.007804417499287831,0.009670229900130542,0.007968166930601882,0.0071786925614291085,0.4098935224966809,0.22091968068269957,0.1889738418139813,75.89135974874861,43.15499813724802,44.516275156361836,41.79372111813421,2.722554038227628,1.1504580822335588,93.71475676593865,90.46222909480143,0.9832048531153278,2.021100637359396,2.171123105520138,5.078082469856553,15764243.5,0.7716129860592422,0,0,1,1
2015-10-26,45.1288932822204,46.17366705105417,45.14789800499013,45.220515903825046,15814815,0.0,0.0,43.74939540122432,43.2595059329352,42.876039294459986,41.79296586920505,40.61685591945596,43.88499469405847,43.379555931230016,42.840403435767236,0.0065576972877454676,0.006536289132055335,0.009637025124153119,0.008027528246911273,0.007139518204749146,0.5054387628284545,0.27782349711185056,0.2276152657166039,77.33562698431328,43.2595059329352,44.90423760848894,41.614774257381455,3.2894633511074858,1.096148903811201,78.65893430744838,85.62616323039232,1.0209887346155995,2.1522837508393877,2.1306445683913395,4.944652890247239,15603702.15,1.0135296641765237,1,0,1,1
2015-10-27,44.703211900148695,45.45987350598469,45.18899693427458,45.4241670782046,16723040,0.0,0.0,43.95021118720834,43.39229445314397,42.96032935032989,41.84441472957669,40.63904053053933,44.121790445465564,43.531008608783694,42.94172750017655,0.004503512848298197,0.004493402378034532,0.009590613536154277,0.007622802430222423,0.007070675380353975,0.5907818366818702,0.3404151650258545,0.2503666716560157,84.35699847309806,43.39229445314397,45.28083828647039,41.503750619817545,3.7770876666528466,1.0379469062896334,82.07932116475946,84.81767074604882,0.9629704115532723,2.192305432150718,2.0081578598401464,4.625385649196702,15583497.8,1.0731249309124937,0,0,1,1
2015-10-28,45.8106088158919,46.496545962367605,44.86980512027578,45.33764402325671,14269872,0.0,0.0,44.18272266291853,43.51757997587971,43.03677355924029,41.8953313042281,40.663217559151406,44.30884484204881,43.664833454300215,43.03568501088557,-0.0019047802197215136,-0.001906596620493573,0.008641300391392158,0.007696627198426999,0.0070470297907744015,0.6440113877485985,0.40113440957040336,0.2428769781781951,82.22331140895886,43.51757997587971,45.574547134442604,41.46061281731682,4.113934317125782,0.9424144643730216,74.27633729904058,78.33819759041613,1.041754967871594,0.941024117312736,2.3251147571019573,5.405668526755341,15580874.0,0.9158582503138142,1,1,1,1
2015-10-29,46.04980464433997,46.42558950905834,45.154182227029914,45.5732165171753,11181708,0.0,0.0,44.46596169569641,43.648294022689,43.115120760337895,41.94745617700951,40.68925363210726,44.50336356129904,43.80619516266133,43.135196050347915,0.005195957994591716,0.005182505583504845,0.007627330617688434,0.007714152651173888,0.00706006297629813,0.6971683986377073,0.4603412073838642,0.2368271912538431,82.45663208312985,43.648294022689,45.88057516766307,41.416012877714934,4.464562289948134,0.9311559273840164,78.07903932645915,78.14489926341973,0.9983842366406337,0.9965669817585834,2.8323903277787466,6.6268965303282465,15587497.6,0.7173510647405008,0,0,1,1
2015-10-30,45.743612390830776,45.39125215700124,45.31027332800486,45.34907479013082,13569012,0.0,0.0,44.71038869687235,43.78049730102835,43.18372435899704,41.997202344970795,40.71552609493744,44.63347298111931,43.92048254247389,43.22201482445705,-0.004918277536105076,-0.004930412066742454,0.008423216825740399,0.007656878146172455,0.007092878597541473,0.71299043864542,0.5108710536361754,0.20211938500924465,76.69885778158545,43.78049730102835,46.08942462744195,41.471569974614745,4.617854652827205,0.8396766695855483,72.75764292842906,75.03767318464294,0.9595846886430925,0.42316937440002533,2.4442700117594214,5.69696103824622,15405885.7,0.8807680560683376,0,0,1,1
2015-11-02,44.970948929111835,45.93186295490099,44.48129626260738,45.28555926553552,19681193,0.0,0.0,44.93212140812733,43.906666183990716,43.239351855561225,42.04957933942409,40.740847568940524,44.73379394795257,44.021599336774756,43.30293813587189,-0.0014005914098411676,-0.0014015731547792508,0.00870192419934445,0.007713127460044953,0.006875799023254445,0.7121946111778144,0.5511357651445032,0.1610588460333111,73.55619554651877,43.906666183990716,46.25670822464154,41.55662414333989,4.700084081301654,0.7933762583164105,71.24970735455274,74.02879653648033,0.954655696283792,0.06504336171047242,2.21732711254986,5.148405220519706,15792934.85,1.2462023801738156,1,1,1,1
2015-11-03,44.79395121543801,45.39550666092136,44.91581729381066,45.14730459962451,19993276,0.0,0.0,45.1236657034844,44.0245052657449,43.29336493486672,42.09690664536355,40.76667788019863,44.797410971286716,44.10498491180066,43.37526623248964,-0.0030529526001951135,-0.00305762236679066,0.009074602294162964,0.00781391412812467,0.006893318376758422,0.6924260594860527,0.5793938240128131,0.1130322354732396,78.82454338915684,44.0245052657449,46.375249854354806,41.67376067713499,4.701489177219813,0.7388178067749102,67.96737393591312,70.6582414062983,0.9432146731302896,-0.2768624785800853,1.9154429535706328,4.430627968910219,16154483.55,1.2376301562422898,0,0,1,1
2015-11-04,44.53248458691811,46.33373509675302,45.13835912951473,45.1790457121206,12498788,0.0,0.0,45.20190828410206,44.16054082967904,43.35221698948376,42.14205827728123,40.79462354842296,44.85612400833808,44.184544971083625,43.44600268267125,0.000703056644855593,0.0007028096163092483,0.004432502197820558,0.007436728405625182,0.006835501379432088,0.6715790372544532,0.5978308666611412,0.07374817059331207,85.2029531066132,44.16054082967904,46.443588637806265,41.87749302155182,4.566095616254444,0.7230581591011516,68.72094643637227,69.31267590894605,0.9764872757206275,-0.15859831113611023,0.7824258061766258,1.762354449131998,16124987.7,0.7751192269126507,1,0,1,1
2015-11-05,45.92238301747977,46.51667045493794,45.46618456772944,45.8804467665993,20525275,0.0,0.0,45.33228800722032,44.32575332052674,43.43011928399758,42.19161493353351,40.823716072695355,45.013712124993646,44.31016732630701,43.541471078119415,0.015524919648546964,0.015405641026777685,0.006217665206694991,0.007933982134646632,0.007037913850830343,0.7035447986866359,0.6189736530662402,0.0845711456203957,87.19076505577263,44.32575332052674,46.6042794926705,42.04722714838299,4.557052344287513,0.8411620777236494,83.19054302917196,73.29295446715246,1.0107711903518488,0.307230249424002,1.3037972311825854,2.9248434881735603,16440844.7,1.248431900825631,1,0,1,1
2015-11-06,44.786891794323914,46.38971358499185,44.89655735946548,45.327095458963164,14231038,0.0,0.0,45.37240701154356,44.454368977964364,43.50153794969423,42.23813175261953,40.85021896357597,45.06192494560434,44.38549533613339,43.6114955636427,-0.012060721868100255,-0.012134042503642634,0.007512899919890855,0.008685611667600065,0.007236027486371722,0.6764296094709508,0.6304648443471823,0.04596476512376846,75.72481838697655,44.454368977964364,46.6483503923954,42.26038756353333,4.387962828862072,0.6988910378315861,68.57062999237513,73.49403981930647,1.087580229566147,-0.021979331167656824,0.4011900432323685,0.893003801525816,16361945.7,0.8697644070533739,0,1,1,1
2015-11-09,44.95091844143062,45.726789834004165,44.95857754404855,45.539626694055265,20275605,0.0,0.0,45.404318090566576,44.576856745895455,43.57736179641343,42.28233242673664,40.877521818468665,45.135417522289096,44.47098654783131,43.68710854914908,0.004688834193766311,0.004677875851932133,0.007378984417039226,0.00862086598536785,0.007243379666180094,0.6644309744577868,0.6372580703693033,0.027172904088483496,75.99222284538295,44.576856745895455,46.723101890604305,42.430611601186605,4.2924902894176995,0.7242917009115506,70.40538715365885,74.05552005840198,1.0174411443122575,0.25406742851974684,0.31911079023021927,0.7056770225905954,16500911.55,1.2287566622342145,0,0,1,1
2015-11-10,44.850444852530515,45.22680180365537,44.696605085105176,45.06229021098585,18122389,0.0,0.0,45.3681304038447,44.65917079552652,43.641287364966594,42.32573363496116,40.904413861490056,45.12416716670398,44.514786819176095,43.74103724177013,-0.010481782959624653,-0.01053710375994476,0.0080207398043713,0.00903085687844983,0.0074453322847137186,0.6093803475278818,0.631682525801019,-0.022302178273137185,58.87107193959305,44.65917079552652,46.74333745530139,42.57500413575165,4.168333319549745,0.5967099760397456,39.3691919060477,59.44840301736057,0.9800072576450347,-0.08501438863866184,-0.3618768672187471,-0.7966615361283812,16665572.55,1.0874147255144857,0,1,1,1
2015-11-11,44.682436125007186,45.12907673618212,44.417767064440675,44.927014212599296,18525304,0.0,0.0,45.32706742277897,44.75489504284875,43.700546056021004,42.36579128579286,40.93128500165644,45.09383594299556,44.54532218165188,43.787546142586955,-0.00300197787891332,-0.0030064928526710496,0.008045444722789114,0.008724788658107208,0.007471302311428947,0.5485137613436777,0.6150487729095508,-0.06653501156587316,54.72551048815949,44.75489504284875,46.69124346742558,42.818546618271924,3.8726968491536553,0.5444442662193297,24.262533971988727,44.679037677231754,0.9576835446264634,-0.2520314995213013,-0.41062981065741155,-0.9057149296217777,16580575.25,1.1172895825794704,0,1,1,1
2015-11-12,44.990839164721535,46.55254185937813,45.10918905279564,45.25982842913251,11518791,0.0,0.0,45.29572861397468,44.88084515483555,43.761200149536755,42.402376921809626,40.95949289351174,45.11937324855509,44.59824857035415,43.84528270284365,0.007407886376742168,0.0073805827450109515,0.008258643442455508,0.008556481828650302,0.007488198260777186,0.5211246782009411,0.5962639539678289,-0.07513927576688784,54.523818724444105,44.88084515483555,46.578588583806294,43.1831017258648,3.395486857941492,0.6116138245125536,39.44497408760661,34.358899988547684,1.041729552338319,-0.6206183374667873,-0.3133880880427853,-0.6876584801177638,16369819.85,0.7036602177390486,1,0,1,1
2015-11-13,45.51828945011054,46.389542031711315,44.36819869039332,45.285067151690406,17159104,0.0,0.0,45.28932785013065,44.999858273501495,43.82198666037479,42.441959207766764,40.98939270192317,45.144864618268215,44.6491240208235,43.90174483809254,0.0005576407033316411,0.0005574852795323751,0.008125328611388651,0.008569034051601535,0.007487906388883528,0.49574059744471555,0.5761592826632063,-0.08041868521849072,50.94335965411687,44.999858273501495,46.42640788120948,43.57330866579351,2.8530992154159662,0.5999645847041912,41.97456124640005,35.22735643533179,1.096985388480792,-0.042028307272758525,-0.06400763844041535,-0.14114430941895453,16554938.8,1.036494559557055,0,1,1,1
2015-11-16,45.00704822914733,46.46412013996556,43.774871392544945,44.96752432807219,16564691,0.0,0.0,45.25752435638431,45.094822882255826,43.867410207132814,42.47983906399079,41.016980656488506,45.11758149669959,44.67270922876785,43.94354011220939,-0.0070120868443134254,-0.0070367870596984485,0.008412922374983988,0.008835334254449097,0.007459612679543361,0.4448722679317427,0.5499018797169136,-0.1050296117851709,43.541560179158594,45.094822882255826,46.1956320054104,43.99401375910125,2.2016182463091525,0.44217955161070926,42.93716442494283,41.45223325298316,1.2697262581743993,-0.5721023659830777,-0.3180349374633309,-0.7022877549077123,16558372.7,1.000381577351499,1,1,-1,1
2015-11-17,44.614461926514686,44.865319412803814,44.543722319952536,44.758539941770245,18600709,0.0,0.0,45.21864789059889,45.17115679704164,43.90995455248545,42.51510568679291,41.04426423580462,45.062344334402766,44.67906705936062,43.97550088983923,-0.0046474514535699285,-0.00465828443293822,0.008477906654235472,0.00895576654005121,0.00749473236067765,0.3832772750421469,0.5165769587819603,-0.13329968373981338,42.08377116550211,45.17115679704164,45.864263117470344,44.478050476612935,1.3862126408574085,0.2023423080197994,35.413435861842075,40.10838717772832,1.1838020557478153,-0.30375026921560533,-0.38876465785426717,-0.8611026977178622,16402967.9,1.1339843565748855,0,0,-1,1
2015-11-18,45.059358807807904,45.16725631903937,44.01884399729988,44.96785234365216,18791165,0.0,0.0,45.197528553752036,45.19971841892705,43.940080130293474,42.55375289189611,41.072871694365055,45.04780710505652,44.70045856190073,44.01441663312601,0.004676479665204125,0.004665578905750042,0.008649236248955722,0.006782856403280285,0.007027985215226289,0.347348543155789,0.4827312756567261,-0.13538273250093708,41.66496077498156,45.19971841892705,45.799190598069714,44.60024623978438,1.1989443582853312,0.3066081435117724,42.948973442027146,40.43319124293735,1.1750167014414623,0.04083813105286538,-0.21119336846843595,-0.4674586750108738,16251062.55,1.1563037765798274,1,1,-1,1
2015-11-19,44.25823850573381,45.772139382235075,44.4573844095104,44.75400202628612,16266605,0.0,0.0,45.08488407972072,45.20858604347052,43.961894156607976,42.59469208969751,41.101152432433935,45.00260632370723,44.70442474444779,44.04341998187739,-0.004755626658168088,-0.0047669706300433904,0.006634165515911321,0.006836740558077343,0.00704621243030938,0.29818157925943467,0.44582133637726784,-0.14763975711783317,41.78337375179198,45.20858604347052,45.77350211887845,44.64366996806259,1.129832150815858,0.09765349494069779,35.25006459306464,37.87082463231129,1.2501461145524797,-0.5058264028463881,-1.1264447403131754,-2.4551738696956646,16323813.75,0.9964953808664964,1,0,-1,1
2015-11-20,44.87666543663212,45.817058334188694,44.7494705128657,44.82402612467728,13547631,0.0,0.0,45.034577146292136,45.20349207891785,43.98997453391593,42.63590582678428,41.12684504605406,44.97513244693339,44.71328410594627,44.07403198747739,0.001564644394260739,0.0015634216135323343,0.005789326489305289,0.006609177686550877,0.006992412140153473,0.2618483409871146,0.4090267372992372,-0.1471783963121226,43.63869146348076,45.20349207891785,45.78084125586066,44.62614290197504,1.154698353885621,0.17137222204947086,37.77102952491247,38.65668918666808,1.2227904809117212,-0.461041027013124,-0.5030693342858825,-1.1098644843487397,16393000.55,0.8264277768233222,1,0,-1,1
2015-11-23,44.91791255855743,45.62810557987162,43.696035901853016,44.84261131213511,17432014,0.0,0.0,44.964875608100115,45.184596849333346,44.02457836341507,42.680273803061255,41.152491211524385,44.95474458004134,44.722863898997296,44.10417235315025,0.0004146255716996894,0.0004145396382699801,0.00546301069937248,0.006423989159988816,0.006902758444619323,0.23188068104404636,0.37359752604819907,-0.14171684500415271,45.65715203923758,45.184596849333346,45.78391784508416,44.58527585358253,1.1986419915016313,0.2146891735623228,40.139086959072635,37.72006035901658,1.3265319316908573,-0.12491301593707504,-0.6970153819201528,-1.5305689407663525,16473860.5,1.058162050115697,0,1,-1,1
2015-11-24,43.90034880240133,44.79706375372256,43.90968279350581,44.65187223208007,15773231,0.0,0.0,44.92383381020954,45.14598210702712,44.05220244485765,42.72109658358256,41.17861084237179,44.90814883420115,44.71760525700343,44.12565077977495,-0.004253523032531792,-0.004262594995968856,0.00461852031415048,0.006370396837263911,0.006926677258948429,0.1905435771977224,0.3369867362781037,-0.1464431590803813,42.81189931859581,45.14598210702712,45.77888877222567,44.513075441828576,1.2658133303970942,0.10965028327514593,33.46173067516362,37.12394905304958,1.3077856853616443,-0.10666770969017136,-0.4104179789057767,-0.9107792280067466,16426370.05,0.9602383820642102,0,0,-1,1
2015-11-25,45.797471033950536,46.045235038085906,44.63640999053751,45.299624156765354,15620404,0.0,0.0,44.96109480462614,45.144081113702555,44.09385568873567,42.77093963167833,41.206576230722305,44.96837580690334,44.7607177680969,44.171688951421636,0.014506713656228465,0.014402497961419994,0.006620193045898856,0.007225341040289312,0.007191793006408819,0.20765803880643574,0.31112099678377014,-0.1034629579773344,41.962797551564215,45.144081113702555,45.77478845869047,44.51337376871464,1.2614146899758367,0.6233084126091626,56.138102939637896,43.24630685795805,1.3128714214138628,0.3317718131131926,0.37260994416605797,0.8293672541932768,16493896.65,0.9470414621520015,1,0,1,1
2015-11-26,45.05347967745119,45.89604687724998,44.539168871817125,45.49419653006469,13212405,0.0,0.0,44.984531614719366,45.14013011434702,44.134853207945554,42.81786458624251,41.23718678906881,45.049271302774315,44.81504952824267,44.223551993721365,0.004295231515078157,0.004286033337655704,0.006344833003568127,0.007193875219076306,0.007181315898903919,0.2342217745316475,0.29574115233334564,-0.06151937780169814,52.567184345598896,45.14013011434702,45.76042244588717,44.519837782806874,1.2405846630802984,0.7854028638710895,62.949654401197435,50.84982933866632,1.3031372628357545,0.740194503778568,0.23436810093217986,0.5178280808093464,16595431.5,0.7961471203686388,0,1,1,1
2015-11-27,44.93603359416305,45.4546603879763,44.4675660323111,44.89087869455983,13585095,0.0,0.0,44.9451127690063,45.11722030956848,44.16068526333087,42.86089362555319,41.26430873943596,45.024903209202854,44.820666503525416,44.24972166826405,-0.013261424127056776,-0.013350142035520937,0.007699545713631192,0.0077134257377294785,0.00744554169666319,0.20423670567743812,0.2774402630021642,-0.07320355732472605,41.10169478632521,45.11722030956848,45.73886387783154,44.49557674130542,1.2432871365261207,0.31794904140883096,41.828822011000824,53.638859783945385,1.321595706249896,0.06685256988254906,-0.39418845713057493,-0.870460136031532,16596235.65,0.8185648412385612,0,1,-1,1
2015-11-30,45.53307438891044,45.36073633241842,44.76375134574002,44.95086851864281,13769075,0.0,0.0,44.94344718806337,45.10048577222384,44.18789789910627,42.90527777501133,41.29451166115184,45.013513256809006,44.83031109723782,44.27721762318087,0.0013363477353862674,0.0013354556174494082,0.007403753923707857,0.007720497765473042,0.0074452792402058396,0.1832021595711879,0.25859264231596896,-0.07539048274478105,48.27413692227687,45.10048577222384,45.72106741243071,44.47990413201697,1.241163280413744,0.3794540122624645,43.92893400008805,49.56913680409544,1.3040216618019183,0.10825720650769455,-0.016655809429380497,-0.037039640670150614,16300629.75,0.8446958928074543,0,0,-1,1
2015-12-01,45.21905340223285,45.11815139776771,44.06049583078332,44.756215023375916,19281343,0.0,0.0,44.94321469622393,45.08093129341141,44.216045533308154,42.94506539612582,41.325575358460526,44.97392891320391,44.824822499173976,44.29600183495322,-0.00433036116279184,-0.004339764332591535,0.007382345158636943,0.007749330615562867,0.007426757519179137,0.14910641402993718,0.23669539665876263,-0.08758898262882545,47.402196257297284,45.08093129341141,45.7196817612616,44.44218082556122,1.277500935700374,0.24581915287797954,37.114542636607766,40.95743288256554,1.3287606543192716,0.10434279129584212,-0.002324918394329245,-0.005194357093314274,16265033.1,1.1854475107093387,0,1,-1,1
2015-12-02,45.032823412187355,45.38586691582522,44.87827266466838,45.015656717902935,16830697,0.0,0.0,44.947995133649016,45.07276184370052,44.258221889949006,42.990932122978855,41.35748298982416,44.9803485754653,44.838958367227974,44.3242235950689,0.005796774691325224,0.00578003804082765,0.007468865312842423,0.007870470634497145,0.007292569478226963,0.1413902082373255,0.21763435897447522,-0.07624415073714971,46.20144065323809,45.07276184370052,45.71040714911842,44.43511653828262,1.2752906108357962,0.45522187232276534,47.67271161334749,42.90539608334777,1.2576266718671623,-0.28396743886241893,0.04780437425077366,0.10630788832307202,16481628.55,1.021179245057067,1,0,-1,1
2015-12-03,44.600192284399455,45.34121019671884,44.75686350875074,44.78144178584049,14581771,0.0,0.0,44.95073910960444,45.01781159466259,44.298147345418414,43.03356796072349,41.38695412400605,44.949747530907636,44.83469787971779,44.3421537201972,-0.005202966015361854,-0.005216548576594205,0.0075026507025553624,0.007015834333854053,0.0073254976493132675,0.11504965118984956,0.1971174174175501,-0.08206776622770054,42.64346693890498,45.01781159466259,45.54164998632935,44.49397320299583,1.0476767833335145,0.2743867072533459,39.21144700161206,41.3329004171891,1.1549840537707412,-0.712754744224199,0.027439759554368948,0.06131241522993249,16184453.35,0.9009739584438915,0,1,-1,1
